false,100,17,42958,6291
false,100,17,52250,5167
false,100,17,56708,5583
false,100,17,67416,5417
false,100,17,38500,4916
false,100,17,52417,5458
false,100,17,34917,5417
false,100,17,42375,6792
false,100,17,39375,5583
false,100,17,163667,5500
false,100,17,85500,5791
false,100,17,54333,5542
false,100,17,38916,5958
false,100,17,41583,6000
false,100,17,27041,7709
false,100,17,49958,5792
false,100,17,52792,7916
false,100,17,38208,5333
false,100,17,29666,8834
false,100,17,25125,5250
false,100,17,35583,7916
false,100,17,36333,5333
false,100,17,36292,7750
false,100,17,30584,5916
false,100,15,243417,6708
false,100,15,55833,5375
false,100,15,24917,7125
false,100,15,42375,5208
false,100,15,29417,6750
false,100,15,44875,5208
false,100,15,44000,7208
false,100,15,44583,5334
false,100,15,34125,5667
false,100,15,40750,8666
false,100,15,40792,5375
false,100,15,25000,7583
false,100,15,41750,5583
false,100,15,60250,6917
false,100,15,32000,5250
false,100,15,33167,6542
false,100,15,42541,5250
false,100,15,29125,6792
false,100,15,28750,5083
false,100,15,52125,6750
false,100,15,44000,5792
false,100,15,26958,6917
false,100,15,25167,5167
false,100,15,26625,7250
false,100,15,25541,5208
false,100,15,22959,6625
false,100,15,31125,5167
false,100,15,26667,5417
false,100,15,26083,5250
false,100,15,35500,5375
false,100,13,303792,8417
false,100,13,30500,5209
false,100,13,39500,9042
false,100,13,91125,6041
false,100,13,50625,8916
false,100,13,43917,5333
false,100,13,24666,6917
false,100,13,45958,5542
false,100,13,30833,7042
false,100,13,42208,6458
false,100,13,43083,7833
false,100,13,96667,5959
false,100,13,43666,7542
false,100,13,43959,5250
false,100,13,44208,6791
false,100,13,37250,5542
false,100,13,38708,7250
false,100,13,50709,6250
false,100,13,48042,7500
false,100,13,42208,5292
false,100,13,67291,7875
false,100,13,63166,5667
false,100,13,38500,6791
false,100,13,33375,4667
false,100,13,72458,4833
false,100,13,43417,5375
false,100,13,44292,5792
false,100,13,32250,5167
false,100,13,62917,9334
false,100,13,28958,8625
false,1000,1000,175541,79792
false,1000,1000,78791,72833
false,1000,1000,78958,73000
false,1000,1000,80459,68666
false,1000,1000,81542,69666
false,1000,1000,79792,69958
false,1000,1000,76959,68834
false,1000,1000,76709,67166
false,1000,1000,83208,57250
false,1000,1000,87250,76875
false,1000,1000,92583,70000
false,1000,1000,90125,70708
false,1000,1000,84791,68500
false,1000,1000,82291,81292
false,1000,1000,96000,60792
false,1000,1000,87000,69750
false,1000,1000,90958,69917
false,1000,1000,83291,68167
false,1000,1000,81084,69542
false,1000,1000,81125,62292
false,1000,1000,83666,70625
false,1000,1000,92792,69584
false,1000,1000,87417,67541
false,1000,1000,90250,112875
false,1000,1000,79791,69917
false,1000,1000,77583,67708
false,1000,1000,75584,66125
false,1000,1000,1211292,60541
false,1000,1000,79625,67250
false,1000,1000,76084,73208
false,1000,500,235250,69375
false,1000,500,58209,66917
false,1000,500,51125,64500
false,1000,500,54500,70917
false,1000,500,55666,67333
false,1000,500,49375,59666
false,1000,500,50334,62250
false,1000,500,52792,62667
false,1000,500,66208,66458
false,1000,500,59375,67000
false,1000,500,54875,65167
false,1000,500,49541,61500
false,1000,500,49333,63917
false,1000,500,50000,66042
false,1000,500,50625,64250
false,1000,500,47250,63875
false,1000,500,49750,60417
false,1000,500,49792,64041
false,1000,500,47625,59375
false,1000,500,51625,68458
false,1000,500,56791,66375
false,1000,500,52750,71709
false,1000,500,51708,70208
false,1000,500,114792,70208
false,1000,500,58708,63292
false,1000,500,125833,67125
false,1000,500,60042,64042
false,1000,500,87959,66125
false,1000,500,55958,65292
false,1000,500,52458,68625
false,1000,334,242875,69417
false,1000,334,57458,61500
false,1000,334,60667,59750
false,1000,334,57916,64750
false,1000,334,54792,65041
false,1000,334,54667,65500
false,1000,334,66167,63208
false,1000,334,57000,64083
false,1000,334,56834,64125
false,1000,334,67625,69458
false,1000,334,78291,64500
false,1000,334,58500,61917
false,1000,334,56375,67833
false,1000,334,67125,70541
false,1000,334,104584,63375
false,1000,334,57833,63875
false,1000,334,56500,62750
false,1000,334,55958,61500
false,1000,334,55041,59167
false,1000,334,54500,59625
false,1000,334,53958,59583
false,1000,334,54625,62750
false,1000,334,54834,59875
false,1000,334,55167,61500
false,1000,334,56583,61167
false,1000,334,60041,61250
false,1000,334,57625,61250
false,1000,334,59042,66167
false,1000,334,64709,63542
false,1000,334,59750,62750
false,1000,250,279917,76834
false,1000,250,81459,67625
false,1000,250,63041,65542
false,1000,250,61834,62541
false,1000,250,62000,65500
false,1000,250,71417,64416
false,1000,250,66917,64667
false,1000,250,81958,58667
false,1000,250,82417,69834
false,1000,250,63333,68125
false,1000,250,71125,60417
false,1000,250,70791,65750
false,1000,250,70250,65958
false,1000,250,63750,66542
false,1000,250,61000,64250
false,1000,250,58750,60542
false,1000,250,69417,64500
false,1000,250,60417,69583
false,1000,250,64583,66709
false,1000,250,65584,67166
false,1000,250,60291,65959
false,1000,250,90708,67875
false,1000,250,85959,66250
false,1000,250,62208,67875
false,1000,250,59791,66125
false,1000,250,73834,61750
false,1000,250,62667,70459
false,1000,250,85083,61042
false,1000,250,58708,63750
false,1000,250,54250,62292
false,1000,200,322667,68458
false,1000,200,53792,68750
false,1000,200,68333,68625
false,1000,200,61458,68500
false,1000,200,50291,67792
false,1000,200,66542,71584
false,1000,200,60209,70500
false,1000,200,77625,69292
false,1000,200,74916,68333
false,1000,200,58667,69375
false,1000,200,54625,67458
false,1000,200,53125,68041
false,1000,200,52333,65458
false,1000,200,74958,71458
false,1000,200,64084,70667
false,1000,200,70917,70042
false,1000,200,59000,67208
false,1000,200,91875,68916
false,1000,200,67666,67834
false,1000,200,74500,72250
false,1000,200,66792,65334
false,1000,200,58916,67417
false,1000,200,76875,69875
false,1000,200,93291,65417
false,1000,200,83417,69416
false,1000,200,75833,65291
false,1000,200,64000,67792
false,1000,200,61500,64750
false,1000,200,49916,69750
false,1000,200,80834,63583
false,1000,167,356459,66542
false,1000,167,74125,72541
false,1000,167,62000,73583
false,1000,167,75292,69292
false,1000,167,79917,64083
false,1000,167,56917,62583
false,1000,167,61250,63375
false,1000,167,74625,66375
false,1000,167,61917,65666
false,1000,167,71083,64208
false,1000,167,67959,66708
false,1000,167,60917,64500
false,1000,167,67625,64583
false,1000,167,58875,65250
false,1000,167,114541,68666
false,1000,167,88625,73417
false,1000,167,59542,68000
false,1000,167,55000,68250
false,1000,167,69917,69417
false,1000,167,60292,68333
false,1000,167,61000,72250
false,1000,167,80917,69208
false,1000,167,70125,68125
false,1000,167,65834,69667
false,1000,167,57209,67167
false,1000,167,110042,67041
false,1000,167,53250,72166
false,1000,167,54542,68000
false,1000,167,48208,67875
false,1000,167,46125,67292
false,1000,143,331167,72334
false,1000,143,49250,70209
false,1000,143,59750,68834
false,1000,143,43209,69375
false,1000,143,91583,66667
false,1000,143,48209,67000
false,1000,143,43792,67375
false,1000,143,44583,68500
false,1000,143,62375,66334
false,1000,143,72875,71208
false,1000,143,93292,69667
false,1000,143,59375,69625
false,1000,143,70333,70958
false,1000,143,73458,69375
false,1000,143,87541,68208
false,1000,143,73459,66500
false,1000,143,72666,67500
false,1000,143,58917,68791
false,1000,143,51916,68625
false,1000,143,58208,69542
false,1000,143,74333,69458
false,1000,143,73000,66875
false,1000,143,82042,68792
false,1000,143,90833,68584
false,1000,143,77459,69792
false,1000,143,87042,69458
false,1000,143,72833,68375
false,1000,143,62458,67500
false,1000,143,71625,66000
false,1000,143,69667,67000
false,1000,125,438083,70875
false,1000,125,140250,67083
false,1000,125,95041,69500
false,1000,125,66125,68417
false,1000,125,58542,120833
false,1000,125,69125,70875
false,1000,125,67250,70958
false,1000,125,64417,68166
false,1000,125,104083,68375
false,1000,125,86292,67833
false,1000,125,72709,68333
false,1000,125,76500,68292
false,1000,125,74666,72083
false,1000,125,82917,68584
false,1000,125,62125,69500
false,1000,125,55958,71292
false,1000,125,69000,71917
false,1000,125,85042,72583
false,1000,125,75792,68000
false,1000,125,75500,68625
false,1000,125,44875,66250
false,1000,125,71959,67542
false,1000,125,75917,69458
false,1000,125,81000,69333
false,1000,125,51834,66375
false,1000,125,54958,67958
false,1000,125,43791,67959
false,1000,125,60875,67375
false,1000,125,60708,66666
false,1000,125,50709,69750
false,10000,10000,925542,876875
false,10000,10000,867083,855417
false,10000,10000,861291,809750
false,10000,10000,868667,825125
false,10000,10000,909584,845917
false,10000,10000,861167,832625
false,10000,10000,877625,804167
false,10000,10000,866500,846667
false,10000,10000,1732583,773042
false,10000,10000,829875,779000
false,10000,10000,808083,755625
false,10000,10000,873916,795500
false,10000,10000,828542,819000
false,10000,10000,842250,836792
false,10000,10000,804291,759708
false,10000,10000,812750,779583
false,10000,10000,810334,789375
false,10000,10000,792917,779458
false,10000,10000,785834,750125
false,10000,10000,800708,793250
false,10000,10000,831708,835416
false,10000,10000,842000,825000
false,10000,10000,841292,767375
false,10000,10000,825584,783417
false,10000,10000,842125,820833
false,10000,10000,810625,748875
false,10000,10000,825125,740833
false,10000,10000,834458,769458
false,10000,10000,796500,780833
false,10000,10000,816209,762292
false,10000,5000,646084,794708
false,10000,5000,462041,776667
false,10000,5000,471583,760333
false,10000,5000,476375,839583
false,10000,5000,467500,780167
false,10000,5000,463708,769625
false,10000,5000,527416,840208
false,10000,5000,524750,806667
false,10000,5000,531167,845708
false,10000,5000,483583,822667
false,10000,5000,534000,803375
false,10000,5000,570250,844458
false,10000,5000,512667,907458
false,10000,5000,455250,817583
false,10000,5000,459750,836833
false,10000,5000,494375,838625
false,10000,5000,556584,820917
false,10000,5000,527458,846167
false,10000,5000,564541,837166
false,10000,5000,489042,849125
false,10000,5000,484208,842375
false,10000,5000,514500,822625
false,10000,5000,509875,851750
false,10000,5000,476292,879375
false,10000,5000,479916,891959
false,10000,5000,526000,880375
false,10000,5000,470083,838125
false,10000,5000,478334,848416
false,10000,5000,460417,851500
false,10000,5000,506792,894458
false,10000,3334,708209,857333
false,10000,3334,559417,874833
false,10000,3334,552833,3065375
false,10000,3334,507792,864958
false,10000,3334,489125,848625
false,10000,3334,481208,860334
false,10000,3334,521833,846417
false,10000,3334,500042,866042
false,10000,3334,500917,883042
false,10000,3334,523291,914459
false,10000,3334,502791,871166
false,10000,3334,470542,851916
false,10000,3334,512750,814542
false,10000,3334,461625,873000
false,10000,3334,511083,861125
false,10000,3334,459667,819750
false,10000,3334,580084,802458
false,10000,3334,474250,874167
false,10000,3334,541083,898708
false,10000,3334,471167,818625
false,10000,3334,499500,825250
false,10000,3334,493625,821375
false,10000,3334,572958,903084
false,10000,3334,473916,798500
false,10000,3334,472583,842334
false,10000,3334,456500,808250
false,10000,3334,509125,874667
false,10000,3334,550375,826334
false,10000,3334,463500,815000
false,10000,3334,1382583,769750
false,10000,2500,602000,798333
false,10000,2500,286000,741334
false,10000,2500,277500,742917
false,10000,2500,261042,723292
false,10000,2500,291708,753833
false,10000,2500,360417,803125
false,10000,2500,295208,760042
false,10000,2500,330250,749042
false,10000,2500,299083,759125
false,10000,2500,295250,756875
false,10000,2500,388292,803000
false,10000,2500,310083,823666
false,10000,2500,276584,770459
false,10000,2500,288542,761750
false,10000,2500,308167,777750
false,10000,2500,295333,798084
false,10000,2500,338416,762875
false,10000,2500,305250,822375
false,10000,2500,292958,819250
false,10000,2500,286916,832833
false,10000,2500,283875,837083
false,10000,2500,287125,802375
false,10000,2500,293000,846834
false,10000,2500,299500,855542
false,10000,2500,319125,831708
false,10000,2500,334125,816500
false,10000,2500,310750,825458
false,10000,2500,306291,776875
false,10000,2500,294083,824917
false,10000,2500,302250,858875
false,10000,2000,625250,859375
false,10000,2000,319250,884958
false,10000,2000,288834,829542
false,10000,2000,304000,811000
false,10000,2000,302792,852250
false,10000,2000,334000,848875
false,10000,2000,305833,845000
false,10000,2000,318250,842792
false,10000,2000,337167,830333
false,10000,2000,321083,863667
false,10000,2000,354292,791250
false,10000,2000,341250,851375
false,10000,2000,354417,866583
false,10000,2000,331458,842000
false,10000,2000,320417,893708
false,10000,2000,312292,830750
false,10000,2000,303916,815625
false,10000,2000,293292,822750
false,10000,2000,296750,835667
false,10000,2000,317792,832125
false,10000,2000,298666,853708
false,10000,2000,318917,830458
false,10000,2000,308084,839000
false,10000,2000,300791,820583
false,10000,2000,321750,806666
false,10000,2000,303541,814292
false,10000,2000,338083,806584
false,10000,2000,297250,838917
false,10000,2000,319292,777834
false,10000,2000,300125,819833
false,10000,1667,641500,804292
false,10000,1667,315666,755250
false,10000,1667,308250,775375
false,10000,1667,326416,794750
false,10000,1667,283792,810333
false,10000,1667,267791,789542
false,10000,1667,332167,800375
false,10000,1667,306792,784000
false,10000,1667,292167,781500
false,10000,1667,284292,785041
false,10000,1667,335375,759625
false,10000,1667,334542,838375
false,10000,1667,307750,832292
false,10000,1667,318042,765000
false,10000,1667,294959,816916
false,10000,1667,332667,889333
false,10000,1667,313125,871500
false,10000,1667,336292,836541
false,10000,1667,342625,892791
false,10000,1667,321791,814959
false,10000,1667,1069583,783292
false,10000,1667,295750,775250
false,10000,1667,300500,767250
false,10000,1667,274917,765833
false,10000,1667,298333,743708
false,10000,1667,288208,758708
false,10000,1667,321750,743875
false,10000,1667,294375,741041
false,10000,1667,294041,768208
false,10000,1667,290167,765750
false,10000,1429,566709,745125
false,10000,1429,295250,750750
false,10000,1429,260750,755375
false,10000,1429,288792,769708
false,10000,1429,295125,772583
false,10000,1429,297083,748958
false,10000,1429,289833,756083
false,10000,1429,314333,751459
false,10000,1429,278708,757667
false,10000,1429,282375,767458
false,10000,1429,276417,752208
false,10000,1429,299666,804375
false,10000,1429,282833,747583
false,10000,1429,274250,764875
false,10000,1429,289666,760042
false,10000,1429,281250,744250
false,10000,1429,261375,783292
false,10000,1429,339041,770292
false,10000,1429,313500,788250
false,10000,1429,301625,802083
false,10000,1429,270542,766333
false,10000,1429,281334,770125
false,10000,1429,273000,745458
false,10000,1429,257542,742083
false,10000,1429,264917,788458
false,10000,1429,280417,773000
false,10000,1429,272167,744917
false,10000,1429,286834,736541
false,10000,1429,275500,760750
false,10000,1429,354000,778667
false,10000,1250,642959,776791
false,10000,1250,287750,762375
false,10000,1250,277000,768625
false,10000,1250,245667,773500
false,10000,1250,274166,777625
false,10000,1250,278042,767292
false,10000,1250,275875,764208
false,10000,1250,285708,772584
false,10000,1250,290042,777000
false,10000,1250,268333,764625
false,10000,1250,291250,784000
false,10000,1250,278667,783500
false,10000,1250,296875,777250
false,10000,1250,269250,804250
false,10000,1250,264291,753292
false,10000,1250,244708,805459
false,10000,1250,267750,783917
false,10000,1250,258333,783375
false,10000,1250,246792,760250
false,10000,1250,250000,741125
false,10000,1250,270541,790917
false,10000,1250,270708,749042
false,10000,1250,262208,749459
false,10000,1250,253209,744875
false,10000,1250,255208,742083
false,10000,1250,256958,761958
false,10000,1250,266208,840959
false,10000,1250,267875,820042
false,10000,1250,278000,851750
false,10000,1250,289625,864542
false,100000,100000,9338875,8297125
false,100000,100000,8339417,8150542
false,100000,100000,8212375,8017375
false,100000,100000,8123000,8033208
false,100000,100000,8058250,7960084
false,100000,100000,8182042,8021084
false,100000,100000,8368958,8315125
false,100000,100000,8167625,8035292
false,100000,100000,9125875,8155875
false,100000,100000,8310834,7991792
false,100000,100000,8125916,7980083
false,100000,100000,8063459,7967792
false,100000,100000,8129125,8074959
false,100000,100000,8130333,8028958
false,100000,100000,8201000,8129542
false,100000,100000,9064875,8090958
false,100000,100000,8098667,8085208
false,100000,100000,8112292,8060250
false,100000,100000,8252625,8060416
false,100000,100000,8266542,8104667
false,100000,100000,8196667,8273208
false,100000,100000,8304459,8198000
false,100000,100000,9524916,8315250
false,100000,100000,8360041,8070125
false,100000,100000,8264375,8243125
false,100000,100000,8127209,7985791
false,100000,100000,8455250,8212250
false,100000,100000,8057292,8222667
false,100000,100000,8462833,8136000
false,100000,100000,8295584,8848292
false,100000,50000,4564042,8133833
false,100000,50000,4387875,8066208
false,100000,50000,4407458,8110667
false,100000,50000,4381708,8116333
false,100000,50000,4443917,8150583
false,100000,50000,4337708,8080750
false,100000,50000,4404125,9005166
false,100000,50000,4384042,8066042
false,100000,50000,4401125,8074708
false,100000,50000,4426834,8248708
false,100000,50000,4478500,8221166
false,100000,50000,4555250,8122125
false,100000,50000,4405459,8177084
false,100000,50000,4484459,8415167
false,100000,50000,4544875,8360333
false,100000,50000,4405500,8002500
false,100000,50000,4366875,8146000
false,100000,50000,4268834,8116292
false,100000,50000,4413583,8097625
false,100000,50000,4366000,8126042
false,100000,50000,4431167,8061083
false,100000,50000,5043666,8108000
false,100000,50000,4320958,8018875
false,100000,50000,4451916,8087250
false,100000,50000,4528875,8150542
false,100000,50000,4311958,8048250
false,100000,50000,4370917,8049167
false,100000,50000,4460291,8380333
false,100000,50000,5417458,8437417
false,100000,50000,4467625,8375459
false,100000,33334,4634250,8513209
false,100000,33334,4259833,8210875
false,100000,33334,4339542,8119292
false,100000,33334,4248416,8145000
false,100000,33334,4199041,7990209
false,100000,33334,5169542,8013750
false,100000,33334,4248083,8062042
false,100000,33334,4307875,8106875
false,100000,33334,4298750,8173125
false,100000,33334,4309708,8098042
false,100000,33334,4401250,8140625
false,100000,33334,4266125,8133625
false,100000,33334,5000500,7976625
false,100000,33334,4409708,8186458
false,100000,33334,4264000,7997875
false,100000,33334,4228416,8010042
false,100000,33334,4259417,8020375
false,100000,33334,4247042,8013708
false,100000,33334,4243958,7945750
false,100000,33334,4236334,8958708
false,100000,33334,4230792,8061333
false,100000,33334,4264375,7971125
false,100000,33334,4215500,7985791
false,100000,33334,4254042,8020291
false,100000,33334,4239792,7995917
false,100000,33334,4278083,7991500
false,100000,33334,4206042,8707291
false,100000,33334,4330458,8179875
false,100000,33334,4309875,8068959
false,100000,33334,4407167,8089042
false,100000,25000,2702708,8072291
false,100000,25000,2349209,8146541
false,100000,25000,2399542,8000792
false,100000,25000,2356291,8502958
false,100000,25000,2396416,8014583
false,100000,25000,2411625,8022000
false,100000,25000,2441666,7989125
false,100000,25000,2364083,8025167
false,100000,25000,2367250,7985333
false,100000,25000,2395541,8240333
false,100000,25000,2367750,8289167
false,100000,25000,2835416,7978042
false,100000,25000,2389083,8001750
false,100000,25000,2363917,7993375
false,100000,25000,2366792,7988125
false,100000,25000,2371333,7956000
false,100000,25000,2371750,8021542
false,100000,25000,2356083,8003166
false,100000,25000,2800084,7968833
false,100000,25000,2365625,7973167
false,100000,25000,2399333,8105375
false,100000,25000,2412500,8044708
false,100000,25000,2451792,8091083
false,100000,25000,2394791,8124208
false,100000,25000,2404666,8109750
false,100000,25000,2797667,8120375
false,100000,25000,2338583,8173292
false,100000,25000,2402250,8263458
false,100000,25000,2500416,8059916
false,100000,25000,2430583,8388750
false,100000,20000,2790625,8249750
false,100000,20000,2420667,8156458
false,100000,20000,2857292,8242542
false,100000,20000,2417500,8221583
false,100000,20000,2394042,8233959
false,100000,20000,2503125,8229333
false,100000,20000,2437250,8120916
false,100000,20000,2468292,8242167
false,100000,20000,2406541,8176250
false,100000,20000,2851583,8213708
false,100000,20000,2327416,8215166
false,100000,20000,2438459,8145083
false,100000,20000,2448500,8181667
false,100000,20000,2497625,8147750
false,100000,20000,2454292,8066625
false,100000,20000,2403791,8128667
false,100000,20000,2391125,8431125
false,100000,20000,2395417,8058292
false,100000,20000,2442958,7990375
false,100000,20000,2423416,8169417
false,100000,20000,2371250,8086542
false,100000,20000,2380166,8153042
false,100000,20000,2401625,8118917
false,100000,20000,2417083,8669791
false,100000,20000,2416625,8066625
false,100000,20000,2419666,8139875
false,100000,20000,2374875,8119958
false,100000,20000,2363750,8111041
false,100000,20000,2373333,8111709
false,100000,20000,2362000,8081375
false,100000,16667,2747583,8566166
false,100000,16667,2390791,8135500
false,100000,16667,2421667,8156167
false,100000,16667,2409209,8096875
false,100000,16667,2388708,8131917
false,100000,16667,2346500,8123000
false,100000,16667,2402000,8087458
false,100000,16667,2406041,8316000
false,100000,16667,2846250,8183042
false,100000,16667,2397166,8189875
false,100000,16667,2444833,8309458
false,100000,16667,2426625,8066333
false,100000,16667,2348334,8044750
false,100000,16667,2309208,8148000
false,100000,16667,2353834,8064000
false,100000,16667,2777250,8185833
false,100000,16667,2340292,8068792
false,100000,16667,2387416,8142792
false,100000,16667,2398041,8039667
false,100000,16667,2390875,8053709
false,100000,16667,2428250,8134667
false,100000,16667,2431583,8128416
false,100000,16667,2813875,8090917
false,100000,16667,2348791,8199208
false,100000,16667,2350500,8162000
false,100000,16667,2365042,8086750
false,100000,16667,2338042,8076958
false,100000,16667,2367083,8066917
false,100000,16667,2407875,8101791
false,100000,16667,2799250,8129833
false,100000,14286,2683791,8037125
false,100000,14286,2346542,8074667
false,100000,14286,2389709,8117250
false,100000,14286,2313459,8131375
false,100000,14286,2317750,8094833
false,100000,14286,2335416,8091541
false,100000,14286,2830250,8035292
false,100000,14286,2342208,8178833
false,100000,14286,2387833,8113625
false,100000,14286,2406833,8170125
false,100000,14286,2307583,8099250
false,100000,14286,2390792,8146917
false,100000,14286,2365625,8171250
false,100000,14286,2326750,8646041
false,100000,14286,2382667,8063416
false,100000,14286,2424875,8118250
false,100000,14286,2331709,8148625
false,100000,14286,2332958,8126875
false,100000,14286,2395666,8067083
false,100000,14286,2328708,8121584
false,100000,14286,2324625,8732417
false,100000,14286,2321917,8144208
false,100000,14286,2333667,8145708
false,100000,14286,2375875,8156500
false,100000,14286,2416542,8091125
false,100000,14286,2372667,8099417
false,100000,14286,2384125,8133584
false,100000,14286,2340417,8065500
false,100000,14286,2682125,8134209
false,100000,14286,2307375,8088792
false,100000,12500,1857417,8098666
false,100000,12500,1465250,8061750
false,100000,12500,1453500,8148375
false,100000,12500,1471417,8187750
false,100000,12500,1455333,8134458
false,100000,12500,2055167,8062541
false,100000,12500,1466875,8154333
false,100000,12500,1438875,8143041
false,100000,12500,1484709,8149000
false,100000,12500,1459666,8200708
false,100000,12500,1463750,8160667
false,100000,12500,1916125,8433333
false,100000,12500,2119416,8136250
false,100000,12500,1667417,7964083
false,100000,12500,1459000,8137375
false,100000,12500,1477000,8225000
false,100000,12500,1520958,8147834
false,100000,12500,1473042,8111500
false,100000,12500,1454875,8151084
false,100000,12500,1949292,8167167
false,100000,12500,1522167,8159708
false,100000,12500,1430875,8082959
false,100000,12500,1531917,8124792
false,100000,12500,1442375,8160667
false,100000,12500,1537166,8052625
false,100000,12500,1441125,8058792
false,100000,12500,2231166,8247458
false,100000,12500,1411458,8219166
false,100000,12500,1439458,8124083
false,100000,12500,1412000,8190125
false,1000000,1000000,90777167,89236084
false,1000000,1000000,90318917,89923958
false,1000000,1000000,89704750,88925292
false,1000000,1000000,90332875,89427375
false,1000000,1000000,89811667,89157125
false,1000000,1000000,89046667,90556167
false,1000000,1000000,89928250,89418917
false,1000000,1000000,90452167,90353083
false,1000000,1000000,88110375,89154334
false,1000000,1000000,92154292,89251583
false,1000000,1000000,91697250,91429209
false,1000000,1000000,91016625,90799541
false,1000000,1000000,89745083,89135375
false,1000000,1000000,89711083,88282375
false,1000000,1000000,88622208,89010125
false,1000000,1000000,88572041,88521750
false,1000000,1000000,89736792,88266834
false,1000000,1000000,89672209,88144292
false,1000000,1000000,89241917,88595458
false,1000000,1000000,88448125,88819125
false,1000000,1000000,88675458,88476750
false,1000000,1000000,88263875,88425541
false,1000000,1000000,88592125,88721500
false,1000000,1000000,88272083,88334000
false,1000000,1000000,89163292,87815583
false,1000000,1000000,88691125,89045583
false,1000000,1000000,88596667,87612542
false,1000000,1000000,88565416,89083875
false,1000000,1000000,89254458,87800750
false,1000000,1000000,89033625,88629958
false,1000000,500000,45013250,88634583
false,1000000,500000,45733750,88679834
false,1000000,500000,44660625,88296416
false,1000000,500000,46251542,88709916
false,1000000,500000,44817625,88292042
false,1000000,500000,45236666,88562917
false,1000000,500000,44912167,89178083
false,1000000,500000,45587167,88310209
false,1000000,500000,44985334,88366458
false,1000000,500000,45249791,88590417
false,1000000,500000,44841000,88900292
false,1000000,500000,45150208,88847292
false,1000000,500000,44946375,88444333
